referrer,views_total,views_unique
gorm.io,676,385
Google,330,229
github.com,114,58
pkg.go.dev,45,25
cn.bing.com,12,8
learnku.com,8,6
Baidu,7,4
yandex.ru,7,1
Bing,6,5
search.brave.com,4,4
