referrer,views_total,views_unique
gorm.io,622,347
Google,341,229
github.com,94,44
pkg.go.dev,76,20
Bing,18,10
learnku.com,17,11
DuckDuckGo,6,4
link.segmentfault.com,6,2
web.skype.com,5,1
yandex.ru,4,4
