time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-07 00:00:00+00:00,1112,120,39,21
2021-11-08 00:00:00+00:00,2236,254,79,45
2021-11-09 00:00:00+00:00,2148,303,105,55
2021-11-10 00:00:00+00:00,2074,260,109,58
2021-11-11 00:00:00+00:00,1968,243,126,59
2021-11-12 00:00:00+00:00,2053,246,105,45
2021-11-13 00:00:00+00:00,1246,132,33,20
2021-11-14 00:00:00+00:00,1416,157,38,22
2021-11-15 00:00:00+00:00,2808,297,160,59
2021-11-16 00:00:00+00:00,2636,246,143,57
2021-11-17 00:00:00+00:00,2346,294,88,52
2021-11-18 00:00:00+00:00,2263,278,132,63
2021-11-19 00:00:00+00:00,2183,298,117,56
2021-11-20 00:00:00+00:00,1356,164,40,20
