time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-17 00:00:00+00:00,1074,151,50,32
2022-09-18 00:00:00+00:00,1177,200,37,22
2022-09-19 00:00:00+00:00,1898,309,111,68
2022-09-20 00:00:00+00:00,1681,323,101,58
2022-09-21 00:00:00+00:00,1965,367,143,67
2022-09-22 00:00:00+00:00,1745,338,134,79
2022-09-23 00:00:00+00:00,1816,312,106,63
2022-09-24 00:00:00+00:00,1019,158,47,33
2022-09-25 00:00:00+00:00,1174,187,51,31
2022-09-26 00:00:00+00:00,1761,405,121,65
2022-09-27 00:00:00+00:00,1928,357,128,70
2022-09-28 00:00:00+00:00,1813,352,108,65
2022-09-29 00:00:00+00:00,1756,351,129,67
2022-09-30 00:00:00+00:00,1525,266,125,57
