referrer,views_total,views_unique
gorm.io,631,364
Google,305,216
github.com,103,54
pkg.go.dev,44,26
learnku.com,12,7
cn.bing.com,11,8
Bing,7,5
Baidu,7,4
yandex.ru,7,1
search.brave.com,5,5
