time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-24 00:00:00+00:00,1837,461,189,87
2022-08-25 00:00:00+00:00,2007,451,79,45
2022-08-26 00:00:00+00:00,1888,397,132,72
2022-08-27 00:00:00+00:00,1145,191,67,43
2022-08-28 00:00:00+00:00,1166,176,37,29
2022-08-29 00:00:00+00:00,1844,415,134,65
2022-08-30 00:00:00+00:00,1918,383,107,64
2022-08-31 00:00:00+00:00,1882,380,107,59
2022-09-01 00:00:00+00:00,1692,332,123,75
2022-09-02 00:00:00+00:00,1907,427,92,60
2022-09-03 00:00:00+00:00,848,149,49,31
2022-09-04 00:00:00+00:00,568,165,50,38
2022-09-05 00:00:00+00:00,1224,358,115,59
2022-09-06 00:00:00+00:00,988,324,109,64
