referrer,views_total,views_unique
gorm.io,560,320
Google,385,248
github.com,101,49
pkg.go.dev,74,20
cn.bing.com,12,8
Bing,11,8
link.juejin.cn,11,1
search.brave.com,8,3
gorm.cn,6,5
DuckDuckGo,6,4
