referrer,views_total,views_unique
gorm.io,668,363
Google,271,179
github.com,254,116
pkg.go.dev,55,33
learnku.com,19,12
gorm.cn,13,7
DuckDuckGo,9,7
yandex.ru,8,2
cn.bing.com,6,6
kancloud.cn,5,5
