time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-15 00:00:00+00:00,616,207,64,29
2023-01-16 00:00:00+00:00,1308,398,161,79
2023-01-17 00:00:00+00:00,1082,359,228,84
2023-01-18 00:00:00+00:00,1052,376,105,68
2023-01-19 00:00:00+00:00,751,257,159,65
2023-01-20 00:00:00+00:00,1200,356,80,55
2023-01-21 00:00:00+00:00,566,224,66,35
2023-01-22 00:00:00+00:00,348,164,43,27
2023-01-23 00:00:00+00:00,772,301,62,44
2023-01-24 00:00:00+00:00,858,296,90,50
2023-01-25 00:00:00+00:00,1038,309,75,48
2023-01-26 00:00:00+00:00,924,367,71,44
2023-01-27 00:00:00+00:00,774,273,53,43
2023-01-28 00:00:00+00:00,458,191,58,41
