time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-12 00:00:00+00:00,1784,421,110,59
2022-12-13 00:00:00+00:00,1411,338,138,75
2022-12-14 00:00:00+00:00,1219,363,121,67
2022-12-15 00:00:00+00:00,1900,398,103,63
2022-12-16 00:00:00+00:00,1766,331,103,50
2022-12-17 00:00:00+00:00,1113,198,55,38
2022-12-18 00:00:00+00:00,997,200,33,23
2022-12-19 00:00:00+00:00,1751,356,93,52
2022-12-20 00:00:00+00:00,1473,357,109,61
2022-12-21 00:00:00+00:00,1463,359,103,57
2022-12-22 00:00:00+00:00,1430,310,89,63
2022-12-23 00:00:00+00:00,1120,271,76,46
2022-12-24 00:00:00+00:00,596,149,22,18
2022-12-25 00:00:00+00:00,481,170,51,27
