time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-20 00:00:00+00:00,2871,442,201,99
2023-02-21 00:00:00+00:00,2467,471,179,90
2023-02-22 00:00:00+00:00,2172,520,151,87
2023-02-23 00:00:00+00:00,2238,541,128,59
2023-02-24 00:00:00+00:00,1868,453,113,69
2023-02-25 00:00:00+00:00,1410,237,54,36
2023-02-26 00:00:00+00:00,1082,211,76,35
2023-02-27 00:00:00+00:00,2746,535,168,85
2023-02-28 00:00:00+00:00,1930,416,140,80
2023-03-01 00:00:00+00:00,2109,457,116,77
2023-03-02 00:00:00+00:00,1857,463,194,89
2023-03-03 00:00:00+00:00,1437,425,132,71
2023-03-04 00:00:00+00:00,1164,203,61,34
2023-03-05 00:00:00+00:00,1506,218,62,29
