time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-04 00:00:00+00:00,1017,256,131,69
2022-11-05 00:00:00+00:00,487,138,74,35
2022-11-06 00:00:00+00:00,484,186,56,28
2022-11-07 00:00:00+00:00,1548,409,127,73
2022-11-08 00:00:00+00:00,1579,344,163,70
2022-11-09 00:00:00+00:00,1342,313,117,71
2022-11-10 00:00:00+00:00,1177,472,174,94
2022-11-11 00:00:00+00:00,952,327,153,66
2022-11-12 00:00:00+00:00,478,170,65,37
2022-11-13 00:00:00+00:00,558,201,67,43
2022-11-14 00:00:00+00:00,1212,398,178,88
2022-11-15 00:00:00+00:00,1158,327,218,100
2022-11-16 00:00:00+00:00,1078,370,129,85
2022-11-17 00:00:00+00:00,1006,347,121,78
