time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-19 00:00:00+00:00,1222,130,30,16
2021-12-20 00:00:00+00:00,2669,239,116,63
2021-12-21 00:00:00+00:00,2236,227,119,59
2021-12-22 00:00:00+00:00,2215,223,150,61
2021-12-23 00:00:00+00:00,2336,248,95,44
2021-12-24 00:00:00+00:00,2017,221,139,58
2021-12-25 00:00:00+00:00,1347,112,46,24
2021-12-26 00:00:00+00:00,1526,150,32,21
2021-12-27 00:00:00+00:00,2771,273,76,39
2021-12-28 00:00:00+00:00,2562,237,79,48
2021-12-29 00:00:00+00:00,2580,237,104,49
2021-12-30 00:00:00+00:00,2640,246,93,52
2021-12-31 00:00:00+00:00,2164,186,66,35
2022-01-01 00:00:00+00:00,1490,133,29,16
