referrer,views_total,views_unique
gorm.io,612,347
Google,323,232
github.com,110,53
pkg.go.dev,35,24
learnku.com,14,7
DuckDuckGo,8,5
Bing,7,5
yandex.ru,7,1
kancloud.cn,5,3
Baidu,5,3
