time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-10 00:00:00+00:00,1569,154,86,40
2022-04-11 00:00:00+00:00,2454,352,168,78
2022-04-12 00:00:00+00:00,2372,450,128,82
2022-04-13 00:00:00+00:00,2463,394,110,76
2022-04-14 00:00:00+00:00,2324,350,143,77
2022-04-15 00:00:00+00:00,1931,263,130,58
2022-04-16 00:00:00+00:00,1412,188,50,35
2022-04-17 00:00:00+00:00,1356,162,50,37
2022-04-18 00:00:00+00:00,2093,292,150,80
2022-04-19 00:00:00+00:00,2357,370,195,93
2022-04-20 00:00:00+00:00,2501,420,180,72
2022-04-21 00:00:00+00:00,2242,351,147,80
2022-04-22 00:00:00+00:00,2136,322,146,74
2022-04-23 00:00:00+00:00,1259,169,57,35
