time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-14 00:00:00+00:00,1212,398,178,88
2022-11-15 00:00:00+00:00,1158,327,218,100
2022-11-16 00:00:00+00:00,1078,370,129,85
2022-11-17 00:00:00+00:00,1044,368,121,78
2022-11-18 00:00:00+00:00,862,281,103,72
2022-11-19 00:00:00+00:00,491,214,42,29
2022-11-20 00:00:00+00:00,428,140,39,27
2022-11-21 00:00:00+00:00,1316,392,133,80
2022-11-22 00:00:00+00:00,1094,322,184,84
2022-11-23 00:00:00+00:00,1110,297,153,81
2022-11-24 00:00:00+00:00,914,290,121,66
2022-11-25 00:00:00+00:00,733,267,107,63
2022-11-26 00:00:00+00:00,345,146,46,29
2022-11-27 00:00:00+00:00,388,168,41,27
