referrer,views_total,views_unique
gorm.io,770,379
Google,452,303
github.com,145,65
pkg.go.dev,51,25
Bing,13,10
gorm.cn,13,8
learnku.com,10,10
DuckDuckGo,7,5
cn.bing.com,6,4
Baidu,4,2
