time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-23 00:00:00+00:00,140,66,51,28
2022-09-24 00:00:00+00:00,149,70,28,8
2022-09-25 00:00:00+00:00,88,62,9,5
2022-09-26 00:00:00+00:00,24,17,53,28
2022-09-27 00:00:00+00:00,4,1,43,27
2022-09-28 00:00:00+00:00,27,15,43,24
2022-09-29 00:00:00+00:00,69,38,99,32
2022-09-30 00:00:00+00:00,66,40,43,23
2022-10-01 00:00:00+00:00,18,15,39,12
2022-10-02 00:00:00+00:00,2,2,40,13
2022-10-03 00:00:00+00:00,5,2,19,15
2022-10-04 00:00:00+00:00,13,2,55,20
2022-10-05 00:00:00+00:00,15,4,51,22
2022-10-06 00:00:00+00:00,7,2,36,23
