time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-04 00:00:00+00:00,4.0,3.0,72,25
2022-04-05 00:00:00+00:00,9.0,4.0,94,27
2022-04-06 00:00:00+00:00,7.0,5.0,118,28
2022-04-07 00:00:00+00:00,2.0,1.0,78,37
2022-04-08 00:00:00+00:00,4.0,3.0,89,31
2022-04-09 00:00:00+00:00,7.0,2.0,141,19
2022-04-10 00:00:00+00:00,2.0,1.0,25,14
2022-04-11 00:00:00+00:00,36.0,26.0,71,28
2022-04-12 00:00:00+00:00,64.0,33.0,63,31
2022-04-13 00:00:00+00:00,65.0,27.0,74,27
2022-04-14 00:00:00+00:00,21.0,14.0,54,25
2022-04-15 00:00:00+00:00,11.0,5.0,92,32
2022-04-16 00:00:00+00:00,1.0,1.0,24,18
2022-04-17 00:00:00+00:00,,,14,13
