time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-13 00:00:00+00:00,3.0,2.0,80,48
2023-01-14 00:00:00+00:00,103.0,67.0,34,23
2023-01-15 00:00:00+00:00,85.0,60.0,22,19
2023-01-16 00:00:00+00:00,87.0,62.0,76,32
2023-01-17 00:00:00+00:00,140.0,83.0,58,31
2023-01-18 00:00:00+00:00,92.0,64.0,73,33
2023-01-19 00:00:00+00:00,32.0,21.0,69,30
2023-01-20 00:00:00+00:00,6.0,5.0,15,10
2023-01-21 00:00:00+00:00,2.0,2.0,12,6
2023-01-22 00:00:00+00:00,,,15,9
2023-01-23 00:00:00+00:00,3.0,2.0,41,21
2023-01-24 00:00:00+00:00,2.0,1.0,34,19
2023-01-25 00:00:00+00:00,3.0,2.0,24,13
2023-01-26 00:00:00+00:00,2.0,1.0,24,19
