referrer,views_total,views_unique
github.com,345,186
Google,26,17
cn.bing.com,2,1
DuckDuckGo,1,1
Baidu,1,1
gitter.im,1,1
giters.com,1,1
githubhelp.com,1,1
mail.qq.com,1,1
