referrer,views_total,views_unique
github.com,435,176
Google,151,101
gorm.io,11,8
DuckDuckGo,7,5
cn.bing.com,7,3
Baidu,4,1
Bing,3,2
ghe.rakuten-it.com,3,1
issues.redhat.com,1,1
app.bountysource.com,1,1
