time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-17 00:00:00+00:00,29.0,2.0,31,17
2023-02-18 00:00:00+00:00,50.0,32.0,21,16
2023-02-19 00:00:00+00:00,69.0,41.0,85,19
2023-02-20 00:00:00+00:00,25.0,18.0,83,33
2023-02-21 00:00:00+00:00,9.0,4.0,130,48
2023-02-22 00:00:00+00:00,19.0,3.0,81,40
2023-02-23 00:00:00+00:00,46.0,29.0,47,30
2023-02-24 00:00:00+00:00,62.0,42.0,48,30
2023-02-25 00:00:00+00:00,75.0,50.0,85,11
2023-02-26 00:00:00+00:00,20.0,19.0,13,9
2023-02-27 00:00:00+00:00,3.0,2.0,27,23
2023-02-28 00:00:00+00:00,8.0,2.0,89,32
2023-03-01 00:00:00+00:00,7.0,4.0,74,29
2023-03-02 00:00:00+00:00,7.0,4.0,77,31
2023-03-03 00:00:00+00:00,,,15,7
