referrer,views_total,views_unique
github.com,408,160
Google,171,99
gorm.io,23,13
Bing,12,3
DuckDuckGo,9,6
ghe.rakuten-it.com,3,1
cn.bing.com,2,2
app.bountysource.com,1,1
humanfirst.ai,1,1
yandex.ru,1,1
