time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-09 00:00:00+00:00,19.0,12.0,50,31
2022-08-10 00:00:00+00:00,3.0,2.0,56,24
2022-08-11 00:00:00+00:00,4.0,3.0,63,27
2022-08-12 00:00:00+00:00,2.0,1.0,36,23
2022-08-13 00:00:00+00:00,1.0,1.0,21,7
2022-08-14 00:00:00+00:00,19.0,13.0,20,8
2022-08-15 00:00:00+00:00,66.0,31.0,33,28
2022-08-16 00:00:00+00:00,105.0,60.0,64,31
2022-08-17 00:00:00+00:00,143.0,60.0,42,19
2022-08-18 00:00:00+00:00,95.0,44.0,47,29
2022-08-19 00:00:00+00:00,32.0,16.0,85,33
2022-08-20 00:00:00+00:00,,,18,11
2022-08-21 00:00:00+00:00,,,19,14
2022-08-22 00:00:00+00:00,15.0,4.0,112,38
