time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-26 00:00:00+00:00,,,40,11
2022-06-27 00:00:00+00:00,6.0,3.0,30,21
2022-06-28 00:00:00+00:00,3.0,2.0,68,30
2022-06-29 00:00:00+00:00,13.0,3.0,81,25
2022-06-30 00:00:00+00:00,14.0,4.0,118,40
2022-07-01 00:00:00+00:00,5.0,4.0,52,18
2022-07-02 00:00:00+00:00,1.0,1.0,34,7
2022-07-03 00:00:00+00:00,45.0,24.0,20,10
2022-07-04 00:00:00+00:00,61.0,29.0,52,23
2022-07-05 00:00:00+00:00,23.0,15.0,55,26
2022-07-06 00:00:00+00:00,4.0,3.0,101,30
2022-07-07 00:00:00+00:00,3.0,2.0,76,31
2022-07-08 00:00:00+00:00,20.0,16.0,84,28
2022-07-09 00:00:00+00:00,132.0,60.0,33,13
