time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-14 00:00:00+00:00,143.0,64.0,66,28
2022-06-15 00:00:00+00:00,95.0,49.0,61,28
2022-06-16 00:00:00+00:00,98.0,48.0,52,25
2022-06-17 00:00:00+00:00,27.0,20.0,88,35
2022-06-18 00:00:00+00:00,1.0,1.0,60,10
2022-06-19 00:00:00+00:00,,,54,15
2022-06-20 00:00:00+00:00,3.0,2.0,57,24
2022-06-21 00:00:00+00:00,3.0,2.0,61,25
2022-06-22 00:00:00+00:00,4.0,3.0,34,22
2022-06-23 00:00:00+00:00,3.0,2.0,39,27
2022-06-24 00:00:00+00:00,4.0,3.0,26,17
2022-06-25 00:00:00+00:00,,,30,14
2022-06-26 00:00:00+00:00,,,40,11
2022-06-27 00:00:00+00:00,6.0,3.0,30,21
