referrer,views_total,views_unique
github.com,468,194
Google,195,129
gorm.io,17,10
cn.bing.com,11,7
Baidu,6,2
link.zhihu.com,3,1
Yahoo,2,1
DuckDuckGo,1,1
issues.redhat.com,1,1
search.brave.com,1,1
