time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-05 00:00:00+00:00,2,2,27,12
2023-03-06 00:00:00+00:00,64,40,62,31
2023-03-07 00:00:00+00:00,132,81,133,35
2023-03-08 00:00:00+00:00,152,82,105,35
2023-03-09 00:00:00+00:00,147,81,55,31
2023-03-10 00:00:00+00:00,50,37,71,39
2023-03-11 00:00:00+00:00,1,1,20,15
2023-03-12 00:00:00+00:00,4,4,17,14
2023-03-13 00:00:00+00:00,5,4,51,28
2023-03-14 00:00:00+00:00,4,3,87,40
2023-03-15 00:00:00+00:00,84,63,69,39
2023-03-16 00:00:00+00:00,163,97,79,32
2023-03-17 00:00:00+00:00,90,54,82,36
2023-03-18 00:00:00+00:00,20,17,28,14
