time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-31 00:00:00+00:00,,,23,14
2022-08-01 00:00:00+00:00,18.0,9.0,88,30
2022-08-02 00:00:00+00:00,8.0,4.0,59,26
2022-08-03 00:00:00+00:00,54.0,34.0,54,31
2022-08-04 00:00:00+00:00,72.0,39.0,106,40
2022-08-05 00:00:00+00:00,19.0,14.0,39,25
2022-08-06 00:00:00+00:00,3.0,3.0,10,8
2022-08-07 00:00:00+00:00,128.0,54.0,9,8
2022-08-08 00:00:00+00:00,88.0,51.0,43,27
2022-08-09 00:00:00+00:00,19.0,12.0,50,31
2022-08-10 00:00:00+00:00,3.0,2.0,56,24
2022-08-11 00:00:00+00:00,4.0,3.0,63,27
2022-08-12 00:00:00+00:00,2.0,1.0,36,23
2022-08-13 00:00:00+00:00,1.0,1.0,21,7
