time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-03 00:00:00+00:00,,,18,8
2022-12-04 00:00:00+00:00,1.0,1.0,42,15
2022-12-05 00:00:00+00:00,52.0,29.0,73,32
2022-12-06 00:00:00+00:00,67.0,38.0,51,27
2022-12-07 00:00:00+00:00,26.0,17.0,64,43
2022-12-08 00:00:00+00:00,44.0,25.0,68,40
2022-12-09 00:00:00+00:00,44.0,33.0,61,34
2022-12-10 00:00:00+00:00,58.0,34.0,11,8
2022-12-11 00:00:00+00:00,18.0,14.0,40,23
2022-12-12 00:00:00+00:00,4.0,3.0,39,25
2022-12-13 00:00:00+00:00,4.0,3.0,47,26
2022-12-14 00:00:00+00:00,2.0,1.0,63,31
2022-12-15 00:00:00+00:00,4.0,3.0,46,23
2022-12-16 00:00:00+00:00,4.0,1.0,37,22
