time_iso8601,stars_cumulative
2022-02-21 00:00:00+00:00,633
2022-02-22 00:00:00+00:00,638
2022-02-23 00:00:00+00:00,644
2022-02-24 00:00:00+00:00,646
2022-02-25 00:00:00+00:00,648
2022-02-27 00:00:00+00:00,650
2022-03-01 00:00:00+00:00,652
2022-03-02 00:00:00+00:00,654
2022-03-03 00:00:00+00:00,655
2022-03-04 00:00:00+00:00,657
2022-03-06 00:00:00+00:00,658
2022-03-08 00:00:00+00:00,659
2022-03-09 00:00:00+00:00,660
2022-03-11 00:00:00+00:00,662
2022-03-12 00:00:00+00:00,663
2022-03-13 00:00:00+00:00,664
2022-03-15 00:00:00+00:00,670
2022-03-16 00:00:00+00:00,672
2022-03-17 00:00:00+00:00,674
2022-03-18 00:00:00+00:00,676
2022-03-19 00:00:00+00:00,677
2022-03-20 00:00:00+00:00,678
2022-03-21 00:00:00+00:00,680
2022-03-22 00:00:00+00:00,681
2022-03-23 00:00:00+00:00,685
2022-03-24 00:00:00+00:00,690
2022-03-25 00:00:00+00:00,693
2022-03-26 00:00:00+00:00,696
2022-03-27 00:00:00+00:00,697
2022-03-28 00:00:00+00:00,698
2022-03-29 00:00:00+00:00,699
2022-03-30 00:00:00+00:00,702
2022-03-31 00:00:00+00:00,707
2022-04-01 00:00:00+00:00,711
2022-04-02 00:00:00+00:00,712
2022-04-04 00:00:00+00:00,713
2022-04-06 00:00:00+00:00,720
2022-04-07 00:00:00+00:00,721
2022-04-08 00:00:00+00:00,723
2022-04-09 00:00:00+00:00,724
2022-04-10 00:00:00+00:00,726
2022-04-11 00:00:00+00:00,730
2022-04-12 00:00:00+00:00,734
2022-04-13 00:00:00+00:00,736
2022-04-14 00:00:00+00:00,739
2022-04-15 00:00:00+00:00,742
2022-04-16 00:00:00+00:00,743
2022-04-17 00:00:00+00:00,746
2022-04-18 00:00:00+00:00,748
2022-04-19 00:00:00+00:00,754
2022-04-20 00:00:00+00:00,755
2022-04-21 00:00:00+00:00,765
2022-04-22 00:00:00+00:00,769
2022-04-24 00:00:00+00:00,772
2022-04-25 00:00:00+00:00,779
2022-04-26 00:00:00+00:00,793
2022-04-27 00:00:00+00:00,801
2022-04-28 00:00:00+00:00,805
2022-04-30 00:00:00+00:00,806
2022-05-02 00:00:00+00:00,807
2022-05-03 00:00:00+00:00,808
2022-05-05 00:00:00+00:00,810
2022-05-07 00:00:00+00:00,813
2022-05-08 00:00:00+00:00,815
2022-05-09 00:00:00+00:00,819
2022-05-10 00:00:00+00:00,823
2022-05-11 00:00:00+00:00,826
2022-05-12 00:00:00+00:00,829
2022-05-13 00:00:00+00:00,834
2022-05-15 00:00:00+00:00,835
2022-05-16 00:00:00+00:00,837
2022-05-17 00:00:00+00:00,843
2022-05-18 00:00:00+00:00,844
2022-05-19 00:00:00+00:00,845
2022-05-20 00:00:00+00:00,853
2022-05-21 00:00:00+00:00,856
2022-05-23 00:00:00+00:00,859
2022-05-25 00:00:00+00:00,864
2022-05-27 00:00:00+00:00,872
2022-05-28 00:00:00+00:00,878
2022-05-29 00:00:00+00:00,882
2022-05-30 00:00:00+00:00,886
2022-05-31 00:00:00+00:00,888
2022-06-01 00:00:00+00:00,894
2022-06-02 00:00:00+00:00,896
2022-06-03 00:00:00+00:00,897
2022-06-04 00:00:00+00:00,898
2022-06-05 00:00:00+00:00,901
2022-06-06 00:00:00+00:00,906
2022-06-07 00:00:00+00:00,913
2022-06-08 00:00:00+00:00,914
2022-06-09 00:00:00+00:00,918
2022-06-10 00:00:00+00:00,923
2022-06-12 00:00:00+00:00,924
2022-06-13 00:00:00+00:00,927
2022-06-14 00:00:00+00:00,928
2022-06-15 00:00:00+00:00,932
2022-06-16 00:00:00+00:00,937
2022-06-18 00:00:00+00:00,939
2022-06-19 00:00:00+00:00,947
2022-06-20 00:00:00+00:00,955
2022-06-21 00:00:00+00:00,961
2022-06-22 00:00:00+00:00,964
2022-06-23 00:00:00+00:00,968
2022-06-24 00:00:00+00:00,970
2022-06-25 00:00:00+00:00,972
2022-06-27 00:00:00+00:00,976
2022-06-28 00:00:00+00:00,980
2022-06-29 00:00:00+00:00,984
2022-06-30 00:00:00+00:00,988
2022-07-01 00:00:00+00:00,991
2022-07-02 00:00:00+00:00,994
2022-07-03 00:00:00+00:00,995
2022-07-04 00:00:00+00:00,999
2022-07-05 00:00:00+00:00,1005
2022-07-06 00:00:00+00:00,1008
2022-07-07 00:00:00+00:00,1009
2022-07-08 00:00:00+00:00,1011
2022-07-09 00:00:00+00:00,1014
2022-07-10 00:00:00+00:00,1018
2022-07-11 00:00:00+00:00,1021
2022-07-12 00:00:00+00:00,1030
2022-07-13 00:00:00+00:00,1033
2022-07-14 00:00:00+00:00,1038
2022-07-15 00:00:00+00:00,1042
2022-07-16 00:00:00+00:00,1043
2022-07-17 00:00:00+00:00,1047
2022-07-18 00:00:00+00:00,1050
2022-07-19 00:00:00+00:00,1052
2022-07-20 00:00:00+00:00,1059
2022-07-21 00:00:00+00:00,1062
2022-07-22 00:00:00+00:00,1067
2022-07-25 00:00:00+00:00,1070
2022-07-26 00:00:00+00:00,1073
2022-07-27 00:00:00+00:00,1078
2022-07-28 00:00:00+00:00,1082
2022-07-29 00:00:00+00:00,1087
2022-07-30 00:00:00+00:00,1092
2022-07-31 00:00:00+00:00,1093
2022-08-01 00:00:00+00:00,1097
2022-08-02 00:00:00+00:00,1110
2022-08-03 00:00:00+00:00,1116
2022-08-04 00:00:00+00:00,1117
2022-08-05 00:00:00+00:00,1121
2022-08-06 00:00:00+00:00,1125
2022-08-07 00:00:00+00:00,1128
2022-08-08 00:00:00+00:00,1130
2022-08-09 00:00:00+00:00,1133
2022-08-10 00:00:00+00:00,1138
2022-08-11 00:00:00+00:00,1143
2022-08-13 00:00:00+00:00,1147
2022-08-14 00:00:00+00:00,1151
2022-08-16 00:00:00+00:00,1153
2022-08-17 00:00:00+00:00,1155
2022-08-18 00:00:00+00:00,1166
2022-08-19 00:00:00+00:00,1172
2022-08-20 00:00:00+00:00,1176
2022-08-21 00:00:00+00:00,1179
2022-08-22 00:00:00+00:00,1184
2022-08-23 00:00:00+00:00,1190
2022-08-24 00:00:00+00:00,1193
2022-08-25 00:00:00+00:00,1198
2022-08-26 00:00:00+00:00,1201
2022-08-27 00:00:00+00:00,1207
2022-08-29 00:00:00+00:00,1210
2022-08-30 00:00:00+00:00,1216
2022-08-31 00:00:00+00:00,1232
2022-09-01 00:00:00+00:00,1237
2022-09-02 00:00:00+00:00,1239
2022-09-03 00:00:00+00:00,1240
2022-09-04 00:00:00+00:00,1243
2022-09-05 00:00:00+00:00,1246
2022-09-06 00:00:00+00:00,1248
2022-09-07 00:00:00+00:00,1251
2022-09-08 00:00:00+00:00,1253
2022-09-09 00:00:00+00:00,1254
2022-09-10 00:00:00+00:00,1256
2022-09-11 00:00:00+00:00,1257
2022-09-12 00:00:00+00:00,1260
2022-09-13 00:00:00+00:00,1262
2022-09-14 00:00:00+00:00,1281
2022-09-15 00:00:00+00:00,1288
2022-09-16 00:00:00+00:00,1295
2022-09-17 00:00:00+00:00,1296
2022-09-18 00:00:00+00:00,1298
2022-09-19 00:00:00+00:00,1301
2022-09-20 00:00:00+00:00,1305
2022-09-21 00:00:00+00:00,1314
2022-09-22 00:00:00+00:00,1318
2022-09-23 00:00:00+00:00,1320
2022-09-24 00:00:00+00:00,1322
2022-09-25 00:00:00+00:00,1326
2022-09-26 00:00:00+00:00,1328
2022-09-27 00:00:00+00:00,1331
2022-09-28 00:00:00+00:00,1334
2022-09-29 00:00:00+00:00,1341
2022-10-01 00:00:00+00:00,1345
2022-10-02 00:00:00+00:00,1347
2022-10-05 00:00:00+00:00,1348
2022-10-07 00:00:00+00:00,1350
