time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-13 00:00:00+00:00,337,131,91,40
2022-04-14 00:00:00+00:00,351,127,41,21
2022-04-15 00:00:00+00:00,282,108,40,21
2022-04-16 00:00:00+00:00,225,87,17,13
2022-04-17 00:00:00+00:00,273,102,12,9
2022-04-18 00:00:00+00:00,397,123,51,21
2022-04-19 00:00:00+00:00,448,144,38,28
2022-04-20 00:00:00+00:00,381,157,84,29
2022-04-21 00:00:00+00:00,289,98,70,26
2022-04-22 00:00:00+00:00,322,110,56,25
2022-04-23 00:00:00+00:00,152,64,15,10
2022-04-24 00:00:00+00:00,294,112,69,18
2022-04-25 00:00:00+00:00,465,143,42,28
2022-04-26 00:00:00+00:00,427,154,72,34
