time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-12 00:00:00+00:00,252,110,15,9
2022-09-13 00:00:00+00:00,328,141,36,20
2022-09-14 00:00:00+00:00,313,136,81,23
2022-09-15 00:00:00+00:00,294,122,45,26
2022-09-16 00:00:00+00:00,310,140,60,21
2022-09-17 00:00:00+00:00,233,94,11,8
2022-09-18 00:00:00+00:00,200,111,14,9
2022-09-19 00:00:00+00:00,334,153,39,23
2022-09-20 00:00:00+00:00,346,130,59,25
2022-09-21 00:00:00+00:00,324,149,43,19
2022-09-22 00:00:00+00:00,386,152,47,19
2022-09-23 00:00:00+00:00,365,136,19,12
2022-09-24 00:00:00+00:00,244,96,12,8
2022-09-25 00:00:00+00:00,249,113,12,6
