referrer,views_total,views_unique
gorm.io,193,70
Google,75,29
github.com,36,18
link.juejin.cn,8,6
pkg.go.dev,7,3
v2ex.com,6,2
learnku.com,2,2
link.zhihu.com,2,2
link.segmentfault.com,2,2
bookstack.cn,2,1
