time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-21 00:00:00+00:00,197,104,18,4
2023-01-22 00:00:00+00:00,223,107,34,8
2023-01-23 00:00:00+00:00,275,142,17,10
2023-01-24 00:00:00+00:00,275,150,26,8
2023-01-25 00:00:00+00:00,320,170,18,9
2023-01-26 00:00:00+00:00,334,177,18,10
2023-01-27 00:00:00+00:00,339,193,25,10
2023-01-28 00:00:00+00:00,221,119,21,14
2023-01-29 00:00:00+00:00,208,118,22,15
2023-01-30 00:00:00+00:00,299,179,73,22
2023-01-31 00:00:00+00:00,329,185,76,31
2023-02-01 00:00:00+00:00,410,221,25,14
2023-02-02 00:00:00+00:00,461,238,73,38
2023-02-03 00:00:00+00:00,365,219,48,27
