time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-16 00:00:00+00:00,403,223,31,20
2023-01-17 00:00:00+00:00,384,200,53,22
2023-01-18 00:00:00+00:00,389,238,35,18
2023-01-19 00:00:00+00:00,271,132,42,21
2023-01-20 00:00:00+00:00,246,121,45,13
2023-01-21 00:00:00+00:00,197,104,18,4
2023-01-22 00:00:00+00:00,223,107,34,8
2023-01-23 00:00:00+00:00,275,142,17,10
2023-01-24 00:00:00+00:00,275,150,26,8
2023-01-25 00:00:00+00:00,320,170,18,9
2023-01-26 00:00:00+00:00,334,177,18,10
2023-01-27 00:00:00+00:00,339,193,25,10
2023-01-28 00:00:00+00:00,221,119,21,14
2023-01-29 00:00:00+00:00,203,116,22,15
