referrer,views_total,views_unique
gorm.io,199,116
Google,92,40
github.com,52,30
link.zhihu.com,8,4
link.juejin.cn,6,4
pkg.go.dev,5,4
learnku.com,4,4
v2ex.com,3,3
jianshu.com,3,3
gorm.cn,3,1
