time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-24 00:00:00+00:00,193,77,53,17
2021-12-25 00:00:00+00:00,83,50,10,4
2021-12-26 00:00:00+00:00,109,50,4,4
2021-12-27 00:00:00+00:00,282,104,18,15
2021-12-28 00:00:00+00:00,333,99,40,20
2021-12-29 00:00:00+00:00,351,108,48,24
2021-12-30 00:00:00+00:00,351,109,56,20
2021-12-31 00:00:00+00:00,239,92,23,15
2022-01-01 00:00:00+00:00,152,73,7,4
2022-01-02 00:00:00+00:00,140,62,15,6
2022-01-03 00:00:00+00:00,203,71,13,12
2022-01-04 00:00:00+00:00,411,130,53,25
2022-01-05 00:00:00+00:00,397,101,42,10
2022-01-06 00:00:00+00:00,310,95,49,21
