referrer,views_total,views_unique
gorm.io,289,125
github.com,101,43
Google,51,30
learnku.com,23,11
pkg.go.dev,6,3
link.juejin.cn,6,2
link.csdn.net,5,3
link.zhihu.com,5,3
Baidu,5,3
github.dev,4,1
