referrer,views_total,views_unique
gorm.io,102,66
github.com,66,43
Google,21,14
bookstack.cn,11,2
Baidu,8,4
learnku.com,7,4
link.juejin.cn,5,4
v2ex.com,4,4
golangrepo.com,2,1
kancloud.cn,1,1
