time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-05 00:00:00+00:00,239,112,15,8
2022-10-06 00:00:00+00:00,254,129,53,25
2022-10-07 00:00:00+00:00,245,105,84,24
2022-10-08 00:00:00+00:00,269,123,104,26
2022-10-09 00:00:00+00:00,379,158,40,20
2022-10-10 00:00:00+00:00,316,123,90,38
2022-10-11 00:00:00+00:00,295,131,83,29
2022-10-12 00:00:00+00:00,279,106,56,25
2022-10-13 00:00:00+00:00,336,120,65,38
2022-10-14 00:00:00+00:00,304,106,29,21
2022-10-15 00:00:00+00:00,216,89,10,6
2022-10-16 00:00:00+00:00,238,104,14,8
2022-10-17 00:00:00+00:00,281,139,77,38
2022-10-18 00:00:00+00:00,263,131,58,20
