time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-12 00:00:00+00:00,210,86,21,15
2022-11-13 00:00:00+00:00,220,102,35,8
2022-11-14 00:00:00+00:00,341,196,45,28
2022-11-15 00:00:00+00:00,299,139,43,17
2022-11-16 00:00:00+00:00,342,164,89,33
2022-11-17 00:00:00+00:00,278,141,58,28
2022-11-18 00:00:00+00:00,208,97,55,27
2022-11-19 00:00:00+00:00,249,101,30,13
2022-11-20 00:00:00+00:00,240,93,14,10
2022-11-21 00:00:00+00:00,328,141,74,30
2022-11-22 00:00:00+00:00,363,154,75,33
2022-11-23 00:00:00+00:00,296,132,69,25
2022-11-24 00:00:00+00:00,360,153,76,23
2022-11-25 00:00:00+00:00,282,129,37,15
