referrer,views_total,views_unique
gorm.io,249,107
github.com,82,42
Google,32,17
Bing,10,2
pkg.go.dev,7,4
golangrepo.com,7,1
learnku.com,5,5
link.juejin.cn,4,4
link.csdn.net,4,2
jianshu.com,3,2
