time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-16 00:00:00+00:00,270,114,64,9
2022-07-17 00:00:00+00:00,289,122,35,9
2022-07-18 00:00:00+00:00,287,145,23,16
2022-07-19 00:00:00+00:00,361,174,63,17
2022-07-20 00:00:00+00:00,325,156,67,17
2022-07-21 00:00:00+00:00,278,131,28,12
2022-07-22 00:00:00+00:00,349,129,46,16
2022-07-23 00:00:00+00:00,228,100,5,5
2022-07-24 00:00:00+00:00,212,100,14,7
2022-07-25 00:00:00+00:00,255,130,35,15
2022-07-26 00:00:00+00:00,333,142,46,19
2022-07-27 00:00:00+00:00,333,159,45,27
2022-07-28 00:00:00+00:00,289,156,27,21
2022-07-29 00:00:00+00:00,294,142,32,17
