time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-22 00:00:00+00:00,301,91,200,29
2022-01-23 00:00:00+00:00,287,85,39,20
2022-01-24 00:00:00+00:00,298,108,349,83
2022-01-25 00:00:00+00:00,296,103,331,78
2022-01-26 00:00:00+00:00,332,111,292,65
2022-01-27 00:00:00+00:00,318,101,163,56
2022-01-28 00:00:00+00:00,295,92,175,58
2022-01-29 00:00:00+00:00,189,71,123,35
2022-01-30 00:00:00+00:00,100,51,63,29
2022-01-31 00:00:00+00:00,147,63,32,20
2022-02-01 00:00:00+00:00,150,66,90,46
2022-02-02 00:00:00+00:00,159,74,127,43
2022-02-03 00:00:00+00:00,149,64,135,52
2022-02-04 00:00:00+00:00,150,56,213,44
