time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-04 00:00:00+00:00,303,82,255,87
2022-09-05 00:00:00+00:00,346,97,530,192
2022-09-06 00:00:00+00:00,272,93,629,224
2022-09-07 00:00:00+00:00,246,99,468,182
2022-09-08 00:00:00+00:00,336,104,640,199
2022-09-09 00:00:00+00:00,287,89,546,155
2022-09-10 00:00:00+00:00,212,72,138,58
2022-09-11 00:00:00+00:00,114,66,166,67
2022-09-12 00:00:00+00:00,117,65,228,87
2022-09-13 00:00:00+00:00,312,119,816,236
2022-09-14 00:00:00+00:00,336,112,945,388
2022-09-15 00:00:00+00:00,455,128,783,222
2022-09-16 00:00:00+00:00,259,112,687,226
2022-09-17 00:00:00+00:00,221,97,236,97
