time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-05 00:00:00+00:00,301,93,251,79
2022-12-06 00:00:00+00:00,191,76,394,89
2022-12-07 00:00:00+00:00,144,72,298,82
2022-12-08 00:00:00+00:00,105,53,450,87
2022-12-09 00:00:00+00:00,112,60,331,86
2022-12-10 00:00:00+00:00,138,55,190,48
2022-12-11 00:00:00+00:00,116,55,99,35
2022-12-12 00:00:00+00:00,173,64,305,81
2022-12-13 00:00:00+00:00,147,72,338,104
2022-12-14 00:00:00+00:00,170,77,522,88
2022-12-15 00:00:00+00:00,211,100,260,90
2022-12-16 00:00:00+00:00,215,106,212,76
2022-12-17 00:00:00+00:00,207,70,144,37
2022-12-18 00:00:00+00:00,146,60,37,25
