time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-02-12 00:00:00+00:00,252,79,147,36
2022-02-13 00:00:00+00:00,288,80,93,35
2022-02-14 00:00:00+00:00,317,99,440,104
2022-02-15 00:00:00+00:00,206,83,412,94
2022-02-16 00:00:00+00:00,384,107,648,115
2022-02-17 00:00:00+00:00,191,96,436,127
2022-02-18 00:00:00+00:00,158,77,315,108
2022-02-19 00:00:00+00:00,171,78,238,58
2022-02-20 00:00:00+00:00,133,62,107,47
2022-02-21 00:00:00+00:00,105,49,297,110
2022-02-22 00:00:00+00:00,159,78,239,110
2022-02-23 00:00:00+00:00,157,81,298,113
2022-02-24 00:00:00+00:00,223,96,407,103
2022-02-25 00:00:00+00:00,173,73,414,99
