time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-05 00:00:00+00:00,240,83,219,81
2021-12-06 00:00:00+00:00,234,91,556,190
2021-12-07 00:00:00+00:00,237,90,615,162
2021-12-08 00:00:00+00:00,330,111,522,135
2021-12-09 00:00:00+00:00,289,100,601,133
2021-12-10 00:00:00+00:00,295,87,441,98
2021-12-11 00:00:00+00:00,286,84,141,33
2021-12-12 00:00:00+00:00,312,85,191,38
2021-12-13 00:00:00+00:00,300,93,302,93
2021-12-14 00:00:00+00:00,324,120,435,106
2021-12-15 00:00:00+00:00,318,121,345,81
2021-12-16 00:00:00+00:00,298,107,492,105
2021-12-17 00:00:00+00:00,309,97,273,85
2021-12-18 00:00:00+00:00,252,88,62,19
