time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-29 00:00:00+00:00,193,83,670,160
2022-03-30 00:00:00+00:00,231,89,416,151
2022-03-31 00:00:00+00:00,110,62,716,161
2022-04-01 00:00:00+00:00,81,41,424,138
2022-04-02 00:00:00+00:00,103,46,445,116
2022-04-03 00:00:00+00:00,69,34,342,57
2022-04-04 00:00:00+00:00,96,44,242,105
2022-04-05 00:00:00+00:00,71,28,130,87
2022-04-06 00:00:00+00:00,331,117,820,173
2022-04-07 00:00:00+00:00,332,120,618,170
2022-04-08 00:00:00+00:00,273,93,399,117
2022-04-09 00:00:00+00:00,177,64,257,82
2022-04-10 00:00:00+00:00,145,66,262,82
2022-04-11 00:00:00+00:00,213,86,507,152
