url_path,views_total,views_unique
/go-gorm/gen,1432,767
/go-gorm/gen/issues,229,90
/go-gorm/gen/tree/master/examples,212,99
/go-gorm/gen/search,96,27
/go-gorm/gen/tree/master/examples/cmd,76,36
/go-gorm/gen/tree/master/examples/dal,72,36
/go-gorm/gen/blob/master/examples/main.go,60,40
/go-gorm/gen/tree/master/examples/biz,53,34
/go-gorm/gen/issues/618,50,37
/go-gorm/gen/blob/master/examples/biz/query.go,40,27
