time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-30 00:00:00+00:00,114,45,433,157
2022-05-31 00:00:00+00:00,205,86,485,154
2022-06-01 00:00:00+00:00,183,91,537,156
2022-06-02 00:00:00+00:00,224,89,350,131
2022-06-03 00:00:00+00:00,161,72,326,93
2022-06-04 00:00:00+00:00,87,55,285,70
2022-06-05 00:00:00+00:00,61,34,212,69
2022-06-06 00:00:00+00:00,147,76,466,180
2022-06-07 00:00:00+00:00,213,81,663,201
2022-06-08 00:00:00+00:00,166,80,632,196
2022-06-09 00:00:00+00:00,212,95,567,173
2022-06-10 00:00:00+00:00,197,84,504,176
2022-06-11 00:00:00+00:00,209,83,234,90
2022-06-12 00:00:00+00:00,238,96,287,70
