time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-26 00:00:00+00:00,70,43,175,48
2023-01-27 00:00:00+00:00,84,43,145,49
2023-01-28 00:00:00+00:00,124,61,267,57
2023-01-29 00:00:00+00:00,139,81,357,78
2023-01-30 00:00:00+00:00,172,94,348,101
2023-01-31 00:00:00+00:00,299,136,284,99
2023-02-01 00:00:00+00:00,343,135,397,99
2023-02-02 00:00:00+00:00,368,122,456,94
2023-02-03 00:00:00+00:00,208,99,356,99
2023-02-04 00:00:00+00:00,164,75,386,41
2023-02-05 00:00:00+00:00,211,90,188,44
2023-02-06 00:00:00+00:00,367,142,318,100
2023-02-07 00:00:00+00:00,284,126,530,119
2023-02-08 00:00:00+00:00,284,115,361,91
