referrer,views_total,views_unique
github.com,538,141
bytedance.feishu.cn,272,55
Google,257,129
studygolang.com,72,22
gorm.io,60,19
libhunt.com,16,12
v2ex.com,10,8
chendan116.com,8,7
golangrepo.com,6,4
cn.bing.com,5,4
