time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-30 00:00:00+00:00,172,94,348,101
2023-01-31 00:00:00+00:00,299,136,284,99
2023-02-01 00:00:00+00:00,343,135,397,99
2023-02-02 00:00:00+00:00,368,122,456,94
2023-02-03 00:00:00+00:00,208,99,356,99
2023-02-04 00:00:00+00:00,164,75,386,41
2023-02-05 00:00:00+00:00,211,90,188,44
2023-02-06 00:00:00+00:00,367,142,318,100
2023-02-07 00:00:00+00:00,284,126,530,119
2023-02-08 00:00:00+00:00,292,120,363,92
2023-02-09 00:00:00+00:00,275,129,290,116
2023-02-10 00:00:00+00:00,309,130,328,105
2023-02-11 00:00:00+00:00,207,100,195,46
2023-02-12 00:00:00+00:00,195,90,145,32
