time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-06 00:00:00+00:00,242,106,194,70
2022-01-07 00:00:00+00:00,227,85,420,75
2022-01-08 00:00:00+00:00,152,68,42,18
2022-01-09 00:00:00+00:00,128,66,103,31
2022-01-10 00:00:00+00:00,294,101,268,81
2022-01-11 00:00:00+00:00,311,114,473,90
2022-01-12 00:00:00+00:00,297,104,229,71
2022-01-13 00:00:00+00:00,333,113,384,90
2022-01-14 00:00:00+00:00,329,91,341,83
2022-01-15 00:00:00+00:00,326,84,89,31
2022-01-16 00:00:00+00:00,274,85,77,31
2022-01-17 00:00:00+00:00,335,87,299,80
2022-01-18 00:00:00+00:00,355,122,255,71
2022-01-19 00:00:00+00:00,291,101,134,44
