time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-01 00:00:00+00:00,359,184,251,117
2023-03-02 00:00:00+00:00,375,178,253,115
2023-03-03 00:00:00+00:00,377,146,244,100
2023-03-04 00:00:00+00:00,295,118,77,37
2023-03-05 00:00:00+00:00,281,142,82,41
2023-03-06 00:00:00+00:00,488,197,253,108
2023-03-07 00:00:00+00:00,525,232,224,103
2023-03-08 00:00:00+00:00,628,223,266,128
2023-03-09 00:00:00+00:00,492,174,300,145
2023-03-10 00:00:00+00:00,506,151,243,115
2023-03-11 00:00:00+00:00,330,118,107,54
2023-03-12 00:00:00+00:00,324,134,103,59
2023-03-13 00:00:00+00:00,492,180,254,138
2023-03-14 00:00:00+00:00,459,186,299,129
