time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-21 00:00:00+00:00,200,68,77,33
2021-11-22 00:00:00+00:00,424,121,160,77
2021-11-23 00:00:00+00:00,447,113,179,73
2021-11-24 00:00:00+00:00,638,185,142,73
2021-11-25 00:00:00+00:00,409,117,166,62
2021-11-26 00:00:00+00:00,348,106,122,60
2021-11-27 00:00:00+00:00,198,75,56,19
2021-11-28 00:00:00+00:00,236,81,45,21
2021-11-29 00:00:00+00:00,589,166,169,84
2021-11-30 00:00:00+00:00,632,150,190,72
2021-12-01 00:00:00+00:00,547,145,119,66
2021-12-02 00:00:00+00:00,535,143,180,72
2021-12-03 00:00:00+00:00,509,124,198,66
2021-12-04 00:00:00+00:00,282,88,90,29
