referrer,views_total,views_unique
gorm.io,709,272
Google,488,283
github.com,218,97
pkg.go.dev,38,20
gorm.cn,20,2
Baidu,18,8
medium.com,14,10
DuckDuckGo,10,5
kancloud.cn,10,3
jinzhu.gitee.io,8,2
