time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-20 00:00:00+00:00,349,134,229,103
2022-06-21 00:00:00+00:00,347,146,233,111
2022-06-22 00:00:00+00:00,388,164,195,102
2022-06-23 00:00:00+00:00,409,157,218,104
2022-06-24 00:00:00+00:00,372,145,209,108
2022-06-25 00:00:00+00:00,237,100,80,40
2022-06-26 00:00:00+00:00,300,126,108,46
2022-06-27 00:00:00+00:00,349,145,164,98
2022-06-28 00:00:00+00:00,350,153,325,124
2022-06-29 00:00:00+00:00,434,180,280,99
2022-06-30 00:00:00+00:00,447,182,224,96
2022-07-01 00:00:00+00:00,357,136,157,98
2022-07-02 00:00:00+00:00,330,104,72,38
2022-07-03 00:00:00+00:00,298,123,100,45
