referrer,views_total,views_unique
gorm.io,718,342
Google,481,249
github.com,333,143
pkg.go.dev,34,10
Baidu,23,10
kancloud.cn,22,11
medium.com,20,13
DuckDuckGo,17,10
learnku.com,10,3
studygolang.com,7,7
