time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-16 00:00:00+00:00,417,140,205,109
2022-11-17 00:00:00+00:00,387,141,216,103
2022-11-18 00:00:00+00:00,307,119,151,85
2022-11-19 00:00:00+00:00,272,99,91,53
2022-11-20 00:00:00+00:00,270,95,81,44
2022-11-21 00:00:00+00:00,345,116,224,113
2022-11-22 00:00:00+00:00,407,122,217,126
2022-11-23 00:00:00+00:00,327,118,215,100
2022-11-24 00:00:00+00:00,343,153,203,100
2022-11-25 00:00:00+00:00,307,132,194,86
2022-11-26 00:00:00+00:00,225,83,45,32
2022-11-27 00:00:00+00:00,238,90,82,40
2022-11-28 00:00:00+00:00,352,145,220,126
2022-11-29 00:00:00+00:00,327,133,187,98
