time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-10 00:00:00+00:00,506,151,243,115
2023-03-11 00:00:00+00:00,330,118,107,54
2023-03-12 00:00:00+00:00,324,134,103,59
2023-03-13 00:00:00+00:00,492,180,254,138
2023-03-14 00:00:00+00:00,481,200,299,129
2023-03-15 00:00:00+00:00,438,174,367,125
2023-03-16 00:00:00+00:00,486,157,271,117
2023-03-17 00:00:00+00:00,418,193,269,108
2023-03-18 00:00:00+00:00,322,117,98,43
2023-03-19 00:00:00+00:00,312,120,94,50
2023-03-20 00:00:00+00:00,467,214,341,137
2023-03-21 00:00:00+00:00,413,193,285,120
2023-03-22 00:00:00+00:00,414,168,234,115
2023-03-23 00:00:00+00:00,508,174,307,125
